order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
7fd8bee2cb90a93904966af3fa39ff3a,ef514bcda50ae5f53d2cf47b150a2b52,delivered,2017-11-23 19:17:08,2017-11-25 19:14:36,2017-11-28 14:29:27,2017-12-01 19:48:45,2017-12-13 00:00:00
e1d6acaba6d1e84b8514575b9ef6fd71,5a0367f1c6acdbf73e18d97acc43df80,delivered,2018-04-18 20:54:45,2018-04-18 21:11:26,2018-04-19 19:21:46,2018-05-02 17:52:07,2018-05-11 00:00:00
58a1e508f021717acbcf12f9f328f497,9551c9f70be99f31e88354c565e543f0,delivered,2018-01-15 23:15:27,2018-01-15 23:29:51,2018-01-17 21:04:27,2018-01-27 12:38:43,2018-02-16 00:00:00
b98085eb7a06a725fb101c43ef721275,55527293ed99c8e2993e522addfb7615,delivered,2017-12-26 12:52:21,2017-12-26 13:08:48,2017-12-27 23:28:56,2018-01-04 17:53:06,2018-01-15 00:00:00
8dc15e4b00578c78f90a16dd481552f7,24c20c027494f934d8ade6755a88615f,delivered,2018-03-27 10:25:08,2018-03-27 10:35:24,2018-03-30 00:05:22,2018-04-10 18:21:51,2018-04-16 00:00:00
0512553e39efd59a9572ce7eebacd43a,0fb9deeb22eef8579c6104c8b1007f19,delivered,2017-10-26 08:48:12,2017-10-27 03:07:02,2017-10-27 19:03:25,2017-11-20 18:22:05,2017-11-16 00:00:00
30cc18e46e6a888afe8a75262a6f021d,29d38f9bf6cf71f4db95a87da5ad5086,delivered,2018-04-12 20:57:47,2018-04-14 02:30:31,2018-04-16 23:19:16,2018-04-23 22:54:48,2018-05-10 00:00:00
709e7bb6791d4380ca6db3451e9e6a68,dc1de95ecee234f733b2ea358c00cc01,delivered,2017-08-27 19:48:58,2017-08-29 04:25:45,2017-08-29 20:17:35,2017-08-31 22:37:41,2017-09-15 00:00:00
1fc147ecded099d8acf876cfaf66f731,ec7234ad72696a39eb528dc1720a962f,delivered,2018-06-18 11:55:25,2018-06-20 02:37:51,2018-07-04 11:37:00,2018-07-24 21:48:47,2018-08-07 00:00:00
4019dc88e273c81a8e284257bb938f42,52272e973cc9f7e81b6527d4b780d720,delivered,2017-09-01 07:40:27,2017-09-01 07:50:29,2017-09-05 21:57:53,2017-09-12 19:33:31,2017-09-22 00:00:00
b958441e8e334c3996a9b0c55e5c797b,b2ed2acbaaf621b391406a133bcb1c96,delivered,2018-04-10 15:24:04,2018-04-10 15:50:24,2018-04-11 19:45:23,2018-04-12 20:02:34,2018-04-20 00:00:00
8c2a426cd8a3c5fbe7d79b4696a5d20b,642e3b504a61c1898bf061f0d48dae51,delivered,2018-03-17 23:06:17,2018-03-17 23:27:44,2018-03-20 16:11:43,2018-03-21 17:13:25,2018-04-02 00:00:00
b06a6fd759132f4b7e369314ab5ae2d5,a27a41d6a0a297911bd22dbfbc2975e1,delivered,2018-08-21 11:02:43,2018-08-22 03:50:10,2018-08-22 11:24:00,2018-08-29 01:08:38,2018-08-30 00:00:00
79ef4ff8ef06547d209ceae576bf9f52,59ee1a82b5aa6bdbc05816e55414b562,delivered,2018-06-17 20:07:20,2018-06-17 20:17:56,2018-06-18 14:55:00,2018-06-19 18:28:30,2018-06-28 00:00:00
d95c7210ba7d2249083e45536f2d0a27,50c3d604564366cc6e2e3e920cfe6a36,delivered,2017-11-09 16:05:47,2017-11-09 16:26:32,2017-11-23 22:15:04,2017-11-26 17:17:05,2017-12-05 00:00:00
26b66bcb4cb37fe553c114832d3a5e45,e75cd2b8044ef17f9fb52badd80a76d2,delivered,2018-04-11 18:17:34,2018-04-11 18:31:29,2018-04-13 16:04:32,2018-04-15 14:04:32,2018-04-27 00:00:00
b03c3813b79abede0217026999c4fd66,edcb0d489e8bf0601ab2ca4ebde3bed1,delivered,2018-03-03 20:45:49,2018-03-03 20:56:04,2018-03-06 00:36:55,2018-03-20 22:53:44,2018-03-22 00:00:00
94f8ab9447f8eb39ed2c902712caf1bb,cae59be8fe9ba743966352a06bfb1440,delivered,2018-01-24 11:49:08,2018-01-24 11:59:47,2018-01-25 15:47:58,2018-02-02 21:52:17,2018-02-21 00:00:00
f205c6826655efc71379acaa53d3b83b,25033515ca54549ab33a66e549c6f2de,processing,2017-09-29 00:54:27,2017-09-29 01:07:07,,,2017-11-10 00:00:00
c28999f880aa66431b70511211d4ac6a,2827c6ef386603030760339bd1976189,delivered,2018-04-28 21:06:58,2018-04-28 21:32:25,2018-05-03 08:05:00,2018-05-04 12:09:04,2018-05-16 00:00:00
e5cb8cec63271f7ad2569b86e2eae45e,b31eaa661afe014345c3f985657e7743,delivered,2017-05-23 15:27:58,2017-05-23 15:43:27,2017-05-24 09:28:20,2017-05-27 16:52:56,2017-06-12 00:00:00
f940971157111a7fe49e332623c9fec0,914db96caec65d45202426db4679490e,delivered,2018-06-14 11:13:34,2018-06-14 11:42:47,2018-06-15 13:20:00,2018-06-19 21:08:30,2018-06-26 00:00:00
5c0f36da2753c3794d51c7be947e5843,7fc1aee92f41c50a308472ea5053eb53,delivered,2018-01-16 15:54:37,2018-01-17 03:38:52,2018-01-17 21:21:13,2018-01-26 16:33:04,2018-02-20 00:00:00
1449e2bfe7a48a4534cd242f0d60e414,9e6512d352103b6ecbbfebfe637ab5df,delivered,2017-12-30 16:52:49,2017-12-30 17:06:51,2018-01-03 21:53:28,2018-01-15 21:18:53,2018-01-31 00:00:00
c3c27f7cd6104efcb1a0d7793dd66fd2,faac546cb986bf69ac3fe11b519c3c43,delivered,2018-02-21 20:48:49,2018-02-21 21:49:05,2018-02-27 17:05:47,2018-03-05 19:37:22,2018-03-23 00:00:00
b3a63aeb668343cbf7b37e72abb932f3,88312bc5fe4c1c594abf422b854b6677,delivered,2017-09-11 10:09:19,2017-09-11 10:24:13,2017-09-12 14:54:57,2017-09-14 15:38:48,2017-09-27 00:00:00
0a95a336d341691ae0e6359713af3cd3,2f533dfc8d858dc1947251e5d0d8b157,delivered,2018-01-27 15:05:15,2018-01-27 15:17:23,2018-01-30 02:05:26,2018-02-05 15:33:20,2018-02-23 00:00:00
4e000d94b48474ed259893d52b57d357,0b3e90a83c52a1db4ffd061f30cbb865,delivered,2018-06-18 15:43:44,2018-06-18 16:40:53,2018-06-19 14:19:00,2018-06-25 15:12:52,2018-07-17 00:00:00
57c8b21903ac8ad8de52488bbb4ada7b,dff7d214d0b7746cf254bddfb43add02,delivered,2017-11-25 08:13:21,2017-11-25 08:29:55,2017-12-07 23:48:51,2018-01-17 23:07:14,2017-12-20 00:00:00
1454fd9eec5f4140bdbea254680361e5,d4b31b56a3fa1b91fa8d21f6f4466b6b,delivered,2017-11-24 21:05:51,2017-11-24 23:56:34,2017-11-27 12:48:56,2017-12-20 16:23:54,2017-12-27 00:00:00
e5cb8cec63271f7ad2569b86e2eae45e,b31eaa661afe014345c3f985657e7743,delivered,2017-05-23 15:27:58,2017-05-23 15:43:27,2017-05-24 09:28:20,2017-05-27 16:52:56,2017-06-12 00:00:00
0f6896ec061c74612b3a5ab4f2146d0e,ee185cc1e2f628edb1634c85c6a8cd20,delivered,2018-03-12 13:07:37,2018-03-13 09:51:09,2018-03-14 18:03:24,2018-04-24 22:11:57,2018-04-12 00:00:00
978ffd045ad7d5a208393ca5bae978a6,7d612ccc0b2f698ac19966fff0b767db,delivered,2018-03-23 17:04:27,2018-03-24 17:07:59,2018-03-26 23:03:57,2018-04-04 22:16:28,2018-04-11 00:00:00
652dd1e43c57c5f82622cd0d4ec1c376,7dbed95882f0d8bdb7279f822f09bd96,delivered,2018-08-01 10:52:29,2018-08-02 05:05:17,2018-08-02 12:09:00,2018-08-08 00:12:26,2018-08-16 00:00:00
3eedc4839b9894c9cf39f1893b3169e9,53970e844c3e666d2eb588000127a4fd,delivered,2017-05-25 11:22:02,2017-05-25 11:30:08,2017-05-30 10:32:24,2017-06-05 13:56:10,2017-06-14 00:00:00
649fbfef8ead059794ca4dff975904d0,4a4a9d30308a7275440ff5514f22d367,delivered,2018-04-23 16:20:13,2018-04-24 17:43:52,2018-04-24 02:17:23,2018-05-03 19:51:27,2018-05-11 00:00:00
e5cb8cec63271f7ad2569b86e2eae45e,b31eaa661afe014345c3f985657e7743,delivered,2017-05-23 15:27:58,2017-05-23 15:43:27,2017-05-24 09:28:20,2017-05-27 16:52:56,2017-06-12 00:00:00
d2292ff2201e74c5db154d1b7ae68cbb,53a400fdb22676639e4cbf33197e2a6e,delivered,2016-10-04 16:05:29,2016-10-06 15:59:12,2016-10-21 14:23:38,2016-11-03 10:08:51,2016-11-24 00:00:00
e0be013981866fa58c41c93cab57594a,ac2c4889c5a253bb3cd48204cf7c93ee,delivered,2018-03-01 16:36:58,2018-03-01 16:50:26,2018-03-08 02:16:44,2018-04-10 17:29:54,2018-03-22 00:00:00
bf2e7a6b9cf62bcc5d4276e1fa90f9bc,e63a81aeb874228ba9b2eaab33d9fbc3,delivered,2017-08-18 13:01:45,2017-08-18 13:15:25,2017-08-22 18:09:20,2017-09-01 18:53:07,2017-09-12 00:00:00
63be17dc5497f1941b4d15f7be530387,884a2e9a1b0c6fd2d9011ee7b4cbf21a,delivered,2018-02-17 16:39:55,2018-02-18 16:35:23,2018-02-19 19:57:02,2018-04-10 21:51:39,2018-03-21 00:00:00
9dff990dca94f688d5a005c3da5d9a6e,fbcc01ea41e282f7de6a6161940f32b2,delivered,2018-06-11 20:19:59,2018-06-11 20:40:42,2018-06-13 14:19:00,2018-06-18 22:38:40,2018-06-28 00:00:00
6709606f3773c59d8bed53c0d9bb614d,0be4ccac4dad0eece92dc788cd5e9260,delivered,2018-05-21 00:26:19,2018-05-22 07:54:02,2018-05-24 14:54:00,2018-06-08 09:51:58,2018-06-11 00:00:00
709e7bb6791d4380ca6db3451e9e6a68,dc1de95ecee234f733b2ea358c00cc01,delivered,2017-08-27 19:48:58,2017-08-29 04:25:45,2017-08-29 20:17:35,2017-08-31 22:37:41,2017-09-15 00:00:00
63706f4e2ad2fc1c9fb8562c5702e8a1,d5801b1facc46f4f2ed5c356eb755e5d,delivered,2017-11-20 19:44:38,2017-11-20 19:56:24,2017-11-21 17:02:41,2017-12-04 21:33:07,2017-12-12 00:00:00
f509a7040093f6d9092290c14fb8cdb2,9fd502a41b84277f49be75af6fbc2738,delivered,2017-12-10 09:09:56,2017-12-10 09:19:24,2017-12-11 22:57:53,2017-12-17 14:51:37,2018-01-04 00:00:00
bdd49e833a618b2e10096e4bd5725977,9edf4e2bfac35f5d2d41782e8c06f0b3,delivered,2018-03-14 22:19:41,2018-03-15 17:35:37,2018-03-19 18:38:47,2018-04-06 19:55:37,2018-04-02 00:00:00
82a30f6b1e7a65b2ad078d587ed296af,bfc4ac44365c4048159ebb0e3ea6ce6d,delivered,2017-06-11 15:32:38,2017-06-11 15:42:26,2017-06-13 13:21:45,2017-06-21 15:38:51,2017-07-10 00:00:00
c40ef1f09f4ba772a63865df0274f6b8,910061024aad54e0227ec718b29297e6,delivered,2017-03-08 16:06:00,2017-03-08 16:06:00,2017-03-10 04:43:45,2017-04-07 12:23:52,2017-04-10 00:00:00
b958441e8e334c3996a9b0c55e5c797b,b2ed2acbaaf621b391406a133bcb1c96,delivered,2018-04-10 15:24:04,2018-04-10 15:50:24,2018-04-11 19:45:23,2018-04-12 20:02:34,2018-04-20 00:00:00
ffc2926aeab97ab6dc7585276c9b9371,d75338bef05f07c317d8285a806ff68e,delivered,2018-04-13 09:29:56,2018-04-14 02:30:57,2018-04-19 23:46:30,2018-04-25 14:52:17,2018-05-10 00:00:00
26b66bcb4cb37fe553c114832d3a5e45,e75cd2b8044ef17f9fb52badd80a76d2,delivered,2018-04-11 18:17:34,2018-04-11 18:31:29,2018-04-13 16:04:32,2018-04-15 14:04:32,2018-04-27 00:00:00
e1d6acaba6d1e84b8514575b9ef6fd71,5a0367f1c6acdbf73e18d97acc43df80,delivered,2018-04-18 20:54:45,2018-04-18 21:11:26,2018-04-19 19:21:46,2018-05-02 17:52:07,2018-05-11 00:00:00
bd59d6b6646e18c7a1a97a639ff49e0f,04445deee7383ac75ad3026150466867,delivered,2017-12-06 16:08:05,2017-12-06 16:31:10,2017-12-08 13:53:22,2017-12-12 19:26:55,2017-12-22 00:00:00
4908c7c1919e42e7662e3cbd307edf74,b9c09012685c3318c9a1d921f9b08c3b,delivered,2017-09-20 08:40:04,2017-09-20 08:50:20,2017-09-27 14:45:22,2017-10-04 19:48:35,2017-10-10 00:00:00
7ea3b6e314e533719b7dbc3ad951aef3,f51abbc1aedad3c2043a901fcb09f93e,delivered,2018-06-01 14:45:02,2018-06-02 14:51:41,2018-06-04 15:03:00,2018-06-12 19:58:33,2018-07-11 00:00:00
62f85456fc470d391e292c649d8f0124,8578b195ef00d35534b548af9e9a152d,delivered,2017-12-28 08:28:20,2017-12-29 08:27:31,2017-12-29 16:38:45,2018-01-09 15:18:40,2018-01-30 00:00:00
b1334405900ad1c02d3521d59b962c6a,6a1c413924ef359fa6e250b31387ff81,delivered,2017-08-09 11:36:31,2017-08-09 11:50:20,2017-08-10 18:15:46,2017-08-21 19:12:43,2017-09-13 00:00:00
e7d942c97ee9fd9ff765a96b3f34c48a,444a1621608ff176511eeb4776a7fb9d,delivered,2017-07-02 19:40:54,2017-07-04 04:45:11,2017-07-05 15:16:31,2017-07-18 12:18:18,2017-07-21 00:00:00
e3968a0c251516530db38b5cc66111d7,452f6eb6e66d0232d1e44b98f09e8a62,delivered,2017-06-10 00:37:41,2017-06-10 01:22:42,2017-06-12 09:14:38,2017-06-23 10:22:22,2017-07-13 00:00:00
31cee66926e60ce4e5af0e4b9e2886d7,235e370b48423c2e8fed39564743df8f,delivered,2017-12-02 08:50:05,2017-12-02 09:09:17,2017-12-04 20:10:22,2017-12-11 20:18:58,2017-12-29 00:00:00
07ea296aee6d3fc7e722d3d2716448c9,72bda37cce8718fda2c702b1a23d4ac5,delivered,2018-05-01 12:57:12,2018-05-01 13:36:11,2018-05-02 15:44:00,2018-05-03 17:39:36,2018-05-14 00:00:00
d8764a0bfdbd63c0dbcb665b8eafb7d8,5a9b4246a7ab1a2994158a7f5d0e5a17,delivered,2017-10-19 12:09:46,2017-10-20 03:05:55,2017-10-20 18:57:51,2017-10-25 19:04:07,2017-11-07 00:00:00
5f674c43ef69fe052df34f1519f7bc12,62c4b72afa074a0214ebbca36c89cbcf,delivered,2017-10-25 18:57:29,2017-10-25 19:07:39,2017-11-06 21:25:31,2017-11-08 21:33:01,2017-11-13 00:00:00
fe5cc94bdaa0c8c83b6cfb74d01747cf,2e401a3a209079930afd5f9e57ec6bb3,delivered,2018-06-25 12:25:23,2018-06-25 12:38:01,2018-06-25 13:57:00,2018-07-02 18:18:44,2018-07-23 00:00:00
5b33495590a02d7e9ce6fbdc52f143d9,b5fbe4b143d1ca0c98e44f346c36b63b,delivered,2018-07-17 09:38:48,2018-07-17 09:50:17,2018-07-18 12:06:00,2018-07-24 21:42:37,2018-07-31 00:00:00
824d7ceed6163ed2e8693f90f0400db8,887d3d832d661c9cec2fbdaedb821f6d,delivered,2018-03-14 20:01:12,2018-03-15 19:55:36,2018-03-24 02:03:31,2018-04-18 19:02:02,2018-04-19 00:00:00
e3e5126cb05e7c16dd2ef864271fa8e6,f28ff42f4a3d29ba87737305a4d73212,delivered,2017-08-02 18:32:55,2017-08-04 02:30:36,2017-08-07 20:11:56,2017-08-14 20:45:09,2017-08-25 00:00:00
bf1884f9aca840a9b8738d4bef0945b0,d62f9d8739e6373565e73644f442f555,delivered,2018-08-02 12:54:36,2018-08-02 13:30:18,2018-08-03 07:55:00,2018-08-15 00:12:20,2018-08-07 00:00:00
5f2aaf089bdf0d14f2357066f139c2a4,04fbe9cd7c2f918568c5b4e934a56316,delivered,2018-07-17 01:02:41,2018-07-17 01:15:12,2018-07-27 11:54:00,2018-08-28 21:18:35,2018-08-07 00:00:00
bd67f781813f153083d633f8c81d0820,d7e165ba90f233742894011d725448c1,delivered,2018-01-19 14:58:55,2018-01-19 15:13:01,2018-01-22 21:21:52,2018-01-29 14:47:42,2018-02-16 00:00:00
a057392bd88e2acf040eb2a5674b557c,911ce2749529dc52f4f4b75ae306cc42,delivered,2018-05-22 21:44:43,2018-05-23 01:35:37,2018-05-23 15:11:00,2018-05-25 13:44:37,2018-05-30 00:00:00
345de0cb4a0a058abaa652096fd1f89e,faae7c482c489250578077e52576b3e9,delivered,2017-06-29 16:24:53,2017-06-29 16:35:45,2017-07-04 14:03:00,2017-07-13 18:59:56,2017-07-25 00:00:00
db145d39d51668d2934a47dbae8e5e66,8bcd806bfdc8aec049be3a61872fb021,delivered,2018-03-19 14:29:39,2018-03-20 03:48:59,2018-03-20 21:22:07,2018-04-11 12:36:42,2018-04-12 00:00:00
4f2d5b2e994088d66bfbfc72e7ccc002,fa8a4bda569c794150f39cda0dfe0734,delivered,2017-08-21 10:44:56,2017-08-21 11:04:40,2017-08-22 15:08:24,2017-08-29 19:22:49,2017-09-13 00:00:00
cd3d84e6743d5f2e14233c017e9bd10a,3de7da4ef84ac238c26ed09b06c7e792,delivered,2017-06-07 21:40:50,2017-06-07 21:55:17,2017-06-08 17:33:14,2017-06-13 12:08:10,2017-06-21 00:00:00
9fde8604e48e3fb51e7768a2c218b76c,9a03a5c2cf2c847c51d56eba03e00031,delivered,2017-07-04 18:25:23,2017-07-05 17:41:05,2017-07-07 18:25:36,2017-07-17 17:36:56,2017-07-26 00:00:00
6d231a099f98f5a590ad78db56ae82f1,6ee311afc0adb5663ad53868d46ba39d,delivered,2017-11-11 22:16:49,2017-11-11 22:30:25,2017-11-13 21:32:01,2017-11-16 21:48:37,2017-11-27 00:00:00
afed4d2938154fa926667651aa232e9e,9bbd165a1b2443025f44284e749d890b,delivered,2018-01-08 17:56:10,2018-01-09 07:17:41,2018-01-10 17:20:08,2018-01-22 15:11:10,2018-01-26 00:00:00
d247ca22fce9ccacbc4adb556e4083f7,0a4ed5474727fc500c7ceced05c84129,delivered,2017-11-13 23:36:32,2017-11-13 23:46:40,2017-11-30 22:56:46,2017-12-10 10:41:44,2017-12-01 00:00:00
0094bd07f49fed90209ffa62d1ef26d6,de0c1a4d8c367c58d66e61dfa379f4cf,delivered,2018-05-01 02:04:16,2018-05-03 04:12:53,2018-05-10 19:19:00,2018-05-16 21:12:15,2018-05-14 00:00:00
5cdaa660eb08635df23ca69011e9b5ce,1fc4cb255f4388f910777214ac9021c6,delivered,2018-03-23 11:29:51,2018-03-24 02:15:47,2018-03-27 21:34:29,2018-03-28 22:58:35,2018-04-05 00:00:00
da199a7491e600f839b6a5f580902cd9,b8a5c16528757594028cc97c84dae4c8,delivered,2018-05-21 11:54:32,2018-05-21 15:31:58,2018-05-22 07:58:00,2018-05-24 15:28:35,2018-06-04 00:00:00
48b4f1f96d5ae13b404fe7d041a8d393,77151da438a727054ce6430fd175793a,delivered,2018-08-09 13:41:59,2018-08-09 14:35:22,2018-08-09 13:57:00,2018-08-24 16:44:28,2018-09-26 00:00:00
2ff04f721a0ccf086506b4ba443d924a,4e2c2516338a95c5199f59106b5c79c3,delivered,2018-08-12 13:52:05,2018-08-14 04:24:29,2018-08-14 15:34:00,2018-08-17 22:20:57,2018-08-24 00:00:00
f509a7040093f6d9092290c14fb8cdb2,9fd502a41b84277f49be75af6fbc2738,delivered,2017-12-10 09:09:56,2017-12-10 09:19:24,2017-12-11 22:57:53,2017-12-17 14:51:37,2018-01-04 00:00:00
57a82f32fdb1ce036662861d8dbb6a6b,58583807f8901eeed0810e81d58428fa,canceled,2017-11-20 21:36:39,2017-11-20 21:47:03,,,2017-12-01 00:00:00
9fce4af6a15c3fa67e2ee1b52839d6dc,7e4b0829dda8a60be1eaeece2b9dbe51,delivered,2018-08-16 00:54:09,2018-08-16 16:40:48,2018-08-20 13:45:00,2018-08-28 21:11:37,2018-09-03 00:00:00
bd67f781813f153083d633f8c81d0820,d7e165ba90f233742894011d725448c1,delivered,2018-01-19 14:58:55,2018-01-19 15:13:01,2018-01-22 21:21:52,2018-01-29 14:47:42,2018-02-16 00:00:00
fa84bb10b3e22907ee72175763051dca,c400d925fe66cbabb0bc2a8397e562a4,delivered,2017-06-05 20:49:23,2017-06-05 21:05:11,2017-06-06 14:51:41,2017-06-16 15:51:57,2017-06-27 00:00:00
7cdee3742b0259f2780e96bdd9602f0e,475f823c98a1ca65d8fdcbd15167a443,delivered,2017-06-14 21:58:11,2017-06-14 22:15:19,2017-06-19 20:05:57,2017-06-30 12:09:16,2017-07-21 00:00:00
c07ddbce3f94a335544e744012c52f0f,ea2ecf4a8368958eee851ed4f09dfcc1,delivered,2018-06-16 11:21:25,2018-06-16 11:37:54,2018-06-19 14:14:00,2018-06-20 21:04:42,2018-06-28 00:00:00
4f851e6056e99764b563bff8fa90cd99,971c855da055149bf4a129ed983de936,delivered,2018-04-10 07:36:20,2018-04-11 14:31:24,2018-04-12 18:19:03,2018-04-13 19:01:20,2018-04-26 00:00:00
5cd1e199b5a1a3c27407766b2788851c,446e5d4f61445564a962e11953a4d5ec,delivered,2018-06-14 19:21:17,2018-06-14 19:37:58,2018-06-21 05:31:00,2018-06-27 17:52:47,2018-07-18 00:00:00
6e0261934103e060a0bed9e878373374,66a470a0e1d8c76b9a21cb40912bca2f,delivered,2018-01-17 10:11:03,2018-01-17 10:18:25,2018-01-18 10:17:25,2018-02-02 18:46:55,2018-02-14 00:00:00
4d544ef55956dd8aadf1162dc1b82ae1,50ffd1f49d653ce5b5d70d54db3468cf,delivered,2018-08-20 10:09:33,2018-08-20 14:55:28,2018-08-22 22:07:00,2018-08-23 18:45:45,2018-08-27 00:00:00
fa2b7f457f0624bb344dc3023f557d7e,12d274b678306cdeadad69c63c2f4d2f,delivered,2018-08-05 22:41:00,2018-08-05 22:50:16,2018-08-06 14:10:00,2018-08-09 13:07:42,2018-08-22 00:00:00
25f881c06011a27d879e9f15328a57e0,633586e0e4e3686ee988c54b28e1f4bf,delivered,2018-03-15 15:45:18,2018-03-15 15:55:25,2018-03-16 18:44:26,2018-03-27 20:08:50,2018-04-17 00:00:00
6be5314bc611a32a245f5111c8ba1089,c780e173716b253dd27f73f0f738a559,delivered,2018-02-22 18:16:01,2018-02-22 18:30:35,2018-02-27 21:24:02,2018-03-10 20:18:35,2018-03-13 00:00:00
2b9fcc0b86e42aaa05818596c7d9299a,95ac0014a9d1cd441615173651fa0a1d,delivered,2017-11-16 17:00:37,2017-11-18 02:49:04,2017-11-21 22:35:43,2017-12-01 21:29:33,2017-12-18 00:00:00
e2ae0065226927a2f9a53f2f05b12c72,17e8bd2e948117e1412cada1efec067a,delivered,2018-07-02 20:31:39,2018-07-05 16:14:52,2018-07-17 10:28:00,2018-07-24 00:21:52,2018-07-27 00:00:00
cb59b92296f398684c3959ad783f6402,e3714a321bd62a15f10dada6db668fb1,delivered,2018-03-22 13:58:17,2018-03-23 02:15:54,2018-03-23 18:32:34,2018-03-26 18:51:58,2018-04-05 00:00:00
430227c0d7f4c842813ccd5e0801e17d,2d5d432f3d019335618910f2def0fbb8,delivered,2018-05-11 13:30:58,2018-05-15 04:52:38,2018-05-16 14:29:00,2018-05-23 21:33:59,2018-06-12 00:00:00
a373ffc34c4613f5136ec29b5af247e4,a9c5aae74c11eee456dac27069df9201,delivered,2018-08-08 16:42:07,2018-08-09 03:55:14,2018-08-10 15:58:00,2018-08-16 20:28:50,2018-08-20 00:00:00
497b22cf27e02673170a190f5c0f621d,c2ebce3c867123caeef82732803f86b4,delivered,2018-08-21 00:18:05,2018-08-21 00:30:25,2018-08-21 13:24:00,2018-08-24 14:06:28,2018-09-14 00:00:00
b2127a179063646c6e1e80f4617156fd,c007979976672f82a106285c9426d7c0,delivered,2018-01-11 17:49:13,2018-01-11 18:20:37,2018-01-17 22:23:28,2018-01-24 01:32:45,2018-02-09 00:00:00
fe1e111fae7024187f42e73aecff899d,2e558ce29b3e5b9d52c2e2791802cb7e,delivered,2018-08-17 21:23:04,2018-08-17 21:35:19,2018-08-20 19:37:00,2018-08-27 17:32:14,2018-08-31 00:00:00
fb8b96cba85572e4fbdaedd04f44fdb6,ec5b500159fbf4029de1759b1cf1e0b0,delivered,2017-07-22 10:23:10,2017-07-22 10:35:11,2017-07-24 19:17:43,2017-07-26 17:49:30,2017-09-01 00:00:00
a8eab0b579c3288c60cd6f4933c48626,fbaaeb1f5b3f3cc5c226cb5b95d18584,delivered,2017-12-03 16:52:02,2017-12-03 16:59:29,2017-12-06 22:22:18,2017-12-11 17:49:22,2017-12-28 00:00:00
fef34b6fb683748342c85724a3fddfd3,f6365c594e14b2f842241a4845631c38,delivered,2018-08-01 13:19:12,2018-08-02 05:30:57,2018-08-03 12:20:00,2018-08-09 21:21:58,2018-08-16 00:00:00
e51859ab3a4df4a9dd8d6f60a060148b,1d84ab68816537ec824426841b34e696,delivered,2017-10-01 13:57:15,2017-10-01 14:14:17,2017-10-02 20:57:32,2017-10-04 22:08:07,2017-10-18 00:00:00
0e7ad202878ea453373e3ef15835ea33,8422c35d03577f94c15a4eed5504e09b,delivered,2018-03-05 08:58:05,2018-03-05 09:10:26,2018-03-06 20:14:01,2018-03-16 16:18:43,2018-03-28 00:00:00
ccfc23e8a089afcb9b3e98ad1eadb5fc,7517dfb47f94b65d6cfd8b50ee0eaaa4,delivered,2017-09-04 22:55:23,2017-09-04 23:10:09,2017-09-06 22:12:50,2017-09-18 18:43:01,2017-09-27 00:00:00
da199a7491e600f839b6a5f580902cd9,b8a5c16528757594028cc97c84dae4c8,delivered,2018-05-21 11:54:32,2018-05-21 15:31:58,2018-05-22 07:58:00,2018-05-24 15:28:35,2018-06-04 00:00:00
345de0cb4a0a058abaa652096fd1f89e,faae7c482c489250578077e52576b3e9,delivered,2017-06-29 16:24:53,2017-06-29 16:35:45,2017-07-04 14:03:00,2017-07-13 18:59:56,2017-07-25 00:00:00
57a82f32fdb1ce036662861d8dbb6a6b,58583807f8901eeed0810e81d58428fa,canceled,2017-11-20 21:36:39,2017-11-20 21:47:03,,,2017-12-01 00:00:00
34be06fa6e60f24cfb03b4b2303d9861,bd5a53ce0ab1105a8f94409062806014,delivered,2018-03-09 16:38:46,2018-03-09 16:50:54,2018-03-12 18:18:32,2018-03-15 21:44:52,2018-03-21 00:00:00
7c9cc21a1d8d2008364a92d9f0873b66,0fe659cea15a1e88642bb0723ac69e20,delivered,2018-02-07 12:29:42,2018-02-07 12:49:47,2018-02-09 19:48:02,2018-02-22 21:29:05,2018-03-12 00:00:00
14861b02076ed7da9471988265a0104b,06e107f212576eccb2e2adc7781c9705,delivered,2018-07-12 00:03:11,2018-07-12 00:15:15,2018-07-12 14:03:00,2018-07-13 16:48:34,2018-07-26 00:00:00
d2292ff2201e74c5db154d1b7ae68cbb,53a400fdb22676639e4cbf33197e2a6e,delivered,2016-10-04 16:05:29,2016-10-06 15:59:12,2016-10-21 14:23:38,2016-11-03 10:08:51,2016-11-24 00:00:00
f8b9e2dd99eccea8ac036c6a02afafa0,49a4a6ad871b869b17d18093427d5fb6,delivered,2018-07-22 23:03:17,2018-07-23 12:31:41,2018-07-26 09:42:00,2018-08-02 18:10:53,2018-08-10 00:00:00
d185b3d0bd26a99d5c96601c1fcd2fc7,10af370476c83fd83030e8c170e52466,delivered,2017-10-18 10:14:50,2017-10-18 10:36:24,2017-10-20 16:07:58,2017-10-23 15:43:13,2017-10-30 00:00:00
ae84411ef203ed6a3cdc4e239536b958,b435b489e4d9921ea0ac305e4e9ae452,delivered,2017-09-21 11:48:14,2017-09-21 12:06:52,2017-09-22 18:07:08,2017-09-29 19:18:50,2017-10-16 00:00:00
